id,ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,positive_count,negative_count,binh_luan_SP,binh_luan_Prices,binh_luan_services,label
249,1402,mùi thơm sáng dậy mặt nặn mụn hơi rát,5/4/2021,20:40,4,422220469,2,1,1,0,0,good
250,2349,thoải_mái,1/5/2023,12:01,5,422205160,0,0,0,0,0,good
251,1387,ok da hỗn_hợp thiên_dầu không_bết rít chất thấm_dưỡng ẩm tốt mềm mịn da tróc da mũi mùa đông_hợp giá hơi chát_dưỡng htmg đỉnh hủ tuýt,28/12/2021,21:08,5,422209663,6,2,1,1,0,good
252,3666,không_mùi trà tẩy tế_bào chết tốt không_kích_ứng da_hơi khô mụn đen tốt chê,5/9/2021,20:44,5,422206043,1,1,1,0,0,good
253,1219,da nổi mụn review thử giá mềm không_bí da không_mùi chịu văn_phòng xài mặt cổ chống nắng khác,1/11/2020,21:03,5,249500013,0,3,1,1,0,good
254,3323,thích nâng da thấm mịn da,24/02/2022,23:46,5,223600034,2,0,1,0,0,good
255,3146,tốt,8/8/2024,20:51,5,357100011,1,0,0,0,0,good
257,1631,ẩm phục_hồi tốt texture đặc_thấm ẩm mịn da treatment khô đỏ đêm dịu ok ngủ dậy mặt không_đổ dầu giá serum bù chất tốt ráng đeo được,10/6/2023,11:30,5,422209094,5,1,1,1,0,good
258,2094,xài đắp đọc hướng đừng đắp,10/4/2021,23:33,5,308500037,0,0,0,0,0,good
259,1824,trang sạch bụi mịn không_khô căng tình_trạng dầu_thừa da,21/10/2024,15:54,5,204900010,2,1,1,0,0,good
260,2195,không_tặng kèm trang,23/08/2022,7:32,4,249500021,0,1,1,0,1,good
261,788,đánh_giá không_chê giá hời hãng đánh_giá thực_tế giá hsv phù_hợp túi_tiền rủng rỉnh skincare siêu_dịu nhẹ_lành da nhạy_cảm_sợ kích_ứng tập_tành skincare vô_tư da hỗn_hợp nhạy_cảm dậy xài không_chê_lành toàn ngdung thành không_kiên_trì xài giá bình_dân không_xài không_mùi ngửi kỹ không_nồng nhẹ nhẹ texture thề xài thích kiểu lỏng aply da cảm_giác mát mát_thoáng da mặt xét_tóm kiểu bổ rẻ lười chụp hình,26/06/2021,20:21,5,211300002,3,2,1,1,0,good
262,316,không_bàn cãi giá rẻ,3/11/2020,10:53,5,205100137,0,1,1,1,0,good
263,3324,xài nâng tone da hù_hợp da dầu,23/02/2022,13:33,5,223600010,1,0,1,0,0,good
264,799,thích mùi dịu nhẹ da dầu mụn nữa,19/12/2020,21:32,5,100230064,2,0,1,0,0,good
265,4154,tạm hài,12/1/2023,14:32,2,422205162,0,0,0,0,0,bad
266,2795,mặt_nạ rẻ đẹp bền_dịch siêu_da ẩm_mịn căng bóng cực,28/12/2020,17:50,5,365000020,4,0,1,1,0,good
267,2377,thoải_mái,29/04/2023,16:14,5,422205162,0,0,0,0,0,good
269,336,ok luôn,28/02/2020,20:48,5,422211489,1,0,0,0,0,good
270,2514,da khô xài_kì thích nắng lớp da giải_cứu thích_hợp mặt luôn,1/3/2023,2:10,5,248700062,2,2,1,0,0,good
271,1633,tẩy da chết tạm ổn rửa mặt da trông sáng da,10/12/2021,23:47,5,245500002,2,0,1,0,0,good
272,396,thời hiện ưng mặt_nạ da da thường,15/04/2024,21:53,5,422218099,1,0,1,0,0,good
273,1296,ẩm ok mờ thâm_hơi lành_không_châm chích bôi vết mụn hơi rát vết,13/07/2023,13:02,5,422211878,2,2,1,0,0,good
274,2397,thoải_mái,27/04/2023,16:32,5,308500009,0,0,0,0,0,good
275,809,không_kích_ứng da mặt,11/8/2020,16:41,5,200400004,0,1,1,0,0,good
276,333,giá hồng ẩm da khô da dầu mụn xài hồng_da mịn sạch_trị mụn mụn lặn da sạch thông_thoáng thấm da dầu đậm dầu_hồng,26/06/2020,19:36,5,422211447,3,1,1,1,0,good
277,1474,dịu nhẹ tốt,28/10/2021,13:41,5,204900056,2,0,1,0,0,good
279,3218,thử không_hợp_hợp dùm,16/03/2023,13:31,5,223600034,1,1,1,0,0,good
280,229,dòng nổi bọt hơi chịu,21/01/2022,23:48,4,205100146,0,0,0,0,0,good
281,2453,,30/03/2020,0:37,5,308500004,0,0,0,0,0,good
282,847,mắc tiền luôn,15/01/2023,7:47,5,249500007,0,0,0,1,0,good
283,2410,lẽ không_review mặt_nạ siêu_đình không_chê,16/11/2022,13:52,5,422205163,0,1,1,0,0,good
284,220,mỏng rách_trang dày chùi bịch sạch quá,9/3/2022,0:31,3,217300001,1,0,1,0,0,neutral
285,2610,tác xài da không_kích_ứng mừng xài cảm_giác hơi rít nhẹ,4/8/2022,12:42,5,371600006,1,1,1,1,0,good
286,745,ap tặng tẩy_trang,29/08/2022,8:59,5,422216594,0,0,0,0,1,good
287,297,tẩy_trang mềm_mại da_break skincare nhẹ_nhàng_nhiên không_khăn mặt thấm_rửa mặt,17/03/2021,14:22,5,100230069,0,1,1,0,0,good
288,336,,25/04/2020,22:17,5,422204259,0,0,0,0,0,good
289,147,tốt,10/4/2023,16:01,5,205100136,1,0,0,0,0,good
290,1906,,3/8/2022,15:09,5,100210023,0,0,0,0,0,good
291,2653,ok,19/08/2023,17:50,5,422203807,1,0,0,0,0,good
292,1502,tốt,4/9/2024,15:36,5,422211548,1,0,0,0,0,good
293,128,không_mùi không_nhờn rít_tán kiềm dầu tốt hơi mắt nhẹ chấm mắt tán dần mắt,18/01/2024,17:40,4,422208345,1,1,1,0,0,good
294,3710,da nhạy_cảm_lựa mặt_nạ phù_hợp thời_mắn mặt_nạ phù_họp túi_tiền tone xài thích trộm_vía không_kích_ứng,8/4/2023,15:05,5,422200002,2,1,1,1,0,good
295,2655,chất ổn,14/10/2023,11:39,2,422207562,1,0,0,0,0,bad
296,2240,thơm hương_dịu bắt sáng sức nắng đẹp,6/12/2023,10:56,5,206400011,3,0,1,0,0,good
297,4304,tuýp da hỗn_hợp đổ dầu chữ mụn đen tư_vấn hãng da cải_thiện_rệt hướng rửa mặt sợi bã nhờn rửa không_cảm_giác khô căng rít da,12/8/2024,15:07,5,343100041,1,1,1,1,0,good
298,1982,,21/11/2022,14:37,5,422210146,0,0,0,0,0,good
299,1641,đắp mặt mát siêu_dưỡng chất mùi nữa đắp mặt thoải_mái đêm sáng rửa da láng mịn,4/6/2024,23:28,5,422209718,4,0,1,0,0,good
300,2163,gút người,15/08/2022,14:47,5,211300002,0,0,0,0,0,good
301,2664,thô_tẩy trang_dưỡng,10/4/2022,22:58,1,422203809,0,0,0,0,0,bad
302,4016,ổn giá phù_hợp da,20/08/2022,1:13,5,422202153,2,0,1,1,0,good
303,272,thích,30/06/2021,9:01,5,422211446,1,0,0,0,0,good
304,4328,bình đợt ghé dành tiện_thể xịt lớp bảo_vệ da tối_ưu ẩm_xịt tóc trẻ nữa,25/04/2022,16:43,5,248700027,1,0,1,1,0,good
305,1166,chân áo,10/12/2022,21:42,5,422217292,0,0,0,0,0,good
306,824,,8/8/2024,9:45,4,422221873,0,0,0,0,0,good
307,1411,trộm_vía,13/07/2023,0:30,5,422200632,0,0,0,0,0,good
308,4420,da nhạy_cảm dầu mụn xài toner_dưỡng da chấm mụn không_hiêủ mụn da sần không_thời,14/10/2022,12:19,3,248700034,0,1,1,0,0,neutral
309,1643,xài thích,8/7/2018,6:08,5,100160022,1,0,0,0,0,good
310,1201,thích bôi không_bôi dạng sữa mặt kiểu bôi không_trắng vón_cục điểm,18/11/2021,23:28,5,249500007,1,1,1,0,0,good
311,3046,hãng không_lắng dịch_vụ đáo_gói ưng ủng dài,6/5/2024,22:19,5,422203645,1,1,1,0,0,good
312,2448,,21/06/2020,13:55,4,308500004,0,0,0,0,0,good
313,2905,chất vàng mẫu cũ không_nâng da hỗn_hợp thiên_dầu không_hề kiềm dầu da_tí,29/06/2022,11:50,3,204100003,1,1,1,0,0,neutral
314,632,xài tốt,22/10/2020,17:16,5,207500001,1,0,0,0,0,good
315,3567,không_đặc_biệt,8/1/2023,23:28,3,422205164,0,1,1,0,0,neutral
316,3503,chất chấp_không_hài lắm,10/6/2021,9:35,2,365000017,0,1,1,0,0,bad
317,3866,ổn lựa tốt nhất,2/2/2023,11:54,2,327500002,2,0,0,0,0,bad
318,1487,thích sirum xài,10/1/2021,12:01,5,204900128,1,0,0,0,0,good
319,3426,không_tệ cân_nhắc kỹ sau,17/07/2023,23:29,2,422206513,0,2,1,0,0,bad
320,1479,phục_hồi da nghiện corticoid tốt lắm,11/7/2021,19:55,5,204900056,1,0,1,0,0,good
321,2399,thoải_mái,27/04/2023,16:10,5,308500037,0,0,0,0,0,good
322,723,,24/10/2021,15:43,3,422214146,0,0,0,0,0,neutral
323,2645,bịch không_xơ thích,13/05/2022,17:43,5,422203301,1,1,1,0,0,good
324,229,dòng nổi bọt hơi chịu,21/01/2022,23:48,4,422208807,0,0,0,0,0,good
325,1170,nửa lọ lọ,28/10/2022,16:41,4,249500013,0,0,0,0,0,good
326,546,vón không_tán được,16/02/2022,8:53,1,204900013,0,1,1,0,0,bad
327,632,xài tốt,22/10/2020,17:16,5,100230069,1,0,0,0,0,good
329,704,thích tẩy_trang,28/04/2023,18:42,5,200400004,1,0,0,0,0,good
330,1765,tạm ổn đợi ngấm bôi được,17/08/2021,3:54,5,318900002,1,0,0,0,0,good
331,1474,chuẩn,28/10/2021,13:39,5,422204231,1,0,1,0,0,good
332,1445,dịu da giá_thành ổn,2/5/2023,15:04,5,422210784,2,0,1,1,0,good
333,3578,da căng rát ok da,22/01/2021,16:35,5,422201092,1,1,1,0,0,good
334,331,ok,27/07/2020,13:27,5,422206648,1,0,0,0,0,good
335,855,dịu nhẹ sạch mặt mùi hương chịu,4/8/2024,16:03,5,422204795,2,0,1,0,0,good
336,35,kì phù_hợp giá_thành,17/04/2023,13:48,5,100230056,1,0,1,1,0,good
337,1239,đợt ổn đợt cảm_hơi thô ok,25/09/2023,19:38,4,422203901,2,0,0,0,0,good
338,80,lành tính da đổ dầu aply serum_dưỡng,20/07/2021,17:52,4,318900012,1,0,1,0,0,good
339,2461,trang sạch lỗ chân lông_rửa mặt sirum sạch mụn đen dùng,21/10/2019,5:26,5,100220010,1,0,1,0,0,good
340,674,thích tẩy_trang,3/5/2023,19:02,5,422216594,1,0,0,0,0,good
341,2561,trị da chất nhẹ không_bí đá tệp da_chóng ok khuyến_khích chấm,30/01/2024,20:01,5,308900002,1,2,1,0,0,good
342,2750,chống nắng naris đỉnh nâng tone sáng_nhiên không_trắng lớp finish đẹp bôi đặc_biệt chống chứa giúp dưỡng ẩm_nhẹ da tuyệt_vời chống nắng xịn_xò,15/06/2022,14:41,5,248700035,5,1,1,0,0,good
343,3082,,24/07/2024,19:36,5,422204281,0,0,0,0,0,good
344,869,tốt,15/04/2023,22:10,5,204900159,1,0,0,0,0,good
345,1949,mặt_nạ khít cảm_giác thoải_mái đắp trắng yếu_rửa rít mặt ẩm ít,1/8/2024,19:28,5,422209724,1,0,1,1,0,good
346,1216,chống nắng dạng lỏng_tán da mặt mỏng mịn cảm_giác nhẹ_tích chứa hơi ít,18/01/2021,9:56,5,422215804,1,0,1,1,0,good
347,2336,giàng thoải_mái,2/5/2023,16:23,5,422205160,0,0,0,0,0,good
348,182,trang tốt quà tặng không_kèm chưng,28/05/2022,14:22,4,422208807,2,1,1,0,1,good
349,1727,da mềm mịn_vẻ sáng hơn,20/11/2023,12:46,5,100210014,3,0,1,0,0,good
350,2541,đợt da mụn da trộm_vía dịu nhẹ không_hề khô da,14/11/2020,21:17,5,422206537,1,1,1,0,0,good
351,2533,tỉnh bất_ngờ luôn sữa rửa mặt chất bàn_cãi sạch không_căng rát da mặt,15/11/2020,16:07,5,204100019,1,2,1,0,0,good
352,3091,ổn cải_thiện nhăn mắt kiên_trì,24/06/2021,14:40,5,232500022,1,0,0,0,0,good
353,1902,đỉnh godndoc thẩm_thấu ok_tác không_rệt màng_âm mỏng nhẹ thấm da dầu nhạy_cảm yêu,16/09/2022,15:24,5,100210023,3,1,1,0,0,good
354,2382,nhẹ_nhàng thoải_mái,29/04/2023,12:40,5,422205160,0,0,0,0,0,good
355,2271,không_hợp da dị_ứng ngứa quá,13/08/2023,9:25,3,422208157,1,1,1,0,0,neutral
357,3488,tẩy tế_bào chết tốt_lành da dùng tẩy tế_bào chết dạng hạt scrub_bào mòn da đau rát không_da mụn da nhạy_cảm trải tẩy_bào chết dạng hạt da mẩn đỏ nổi mụn mụn bể hạt scrub cà_mặt không_nhân mụn da sưng viêm_mẫn đỏ thêm bio vô_tình siêu_thị pg phát mẫu thử xài xài láng da ẩm_mượt không_đau rát thích luôn,26/07/2018,8:23,5,222600006,7,4,1,0,0,good
358,2858,chậm chất,23/07/2022,16:20,1,422217292,0,1,0,0,0,bad
359,3337,thấm không_nhờn rít nâng tone da ủng hasakiâu dài,13/10/2019,18:13,5,223600009,0,1,1,0,0,good
360,1064,da dầu mụn không_mắt rát da mặt không_mùi_bổ rẻ,9/7/2023,10:50,5,422211183,0,2,1,1,0,good
361,2171,hạt cứng da nổi mụn cân_nhắc thơm đỉnh luôn,10/2/2022,10:28,4,422206043,2,1,1,0,0,good
362,365,tốt không_mùi nhẹ dịu da,26/10/2018,19:57,4,422204259,2,1,1,0,0,good
363,1080,mùi thơm nhẹ_kích_ứng,25/07/2022,22:56,5,422220606,1,0,1,0,0,good
365,262,hài,15/07/2021,21:58,4,422203510,0,0,0,0,0,good
366,2297,không_nsx hsd_bì,3/4/2019,11:45,1,100150059,0,1,1,0,0,bad
367,4298,thử mặt_nạ peptide some má lành dịu đỏ_dưỡng chất không_nhễ_nhại khác,11/3/2024,21:32,5,422205637,0,2,1,0,0,good
368,76,êm mau quá,6/8/2021,23:17,3,318900011,1,0,1,0,0,neutral
369,1461,đủ,21/05/2022,11:07,5,204900056,0,0,0,0,0,good
370,1854,lớp ẩm_set da_nguyên da dầu không_dưỡng sạch da ưng,20/05/2023,23:53,5,223600010,3,1,1,0,0,good
371,679,thoải_mái,2/5/2023,10:00,5,422202253,0,0,0,0,0,good
372,2334,thoải_mái,2/5/2023,18:34,5,308500004,0,0,0,0,0,good
373,799,thích mùi dịu nhẹ da dầu mụn nữa,19/12/2020,21:32,5,422216594,2,0,1,0,0,good
374,2588,phù_hợp giá tiền thích nhiều,21/05/2021,9:12,5,365000019,2,0,1,1,0,good
375,325,tẩy trang_dịu nhẹ tạm mùi không_thích lắm,9/9/2020,5:29,4,422206648,2,1,1,0,0,good
376,709,thoải_mái,28/04/2023,10:15,5,422205164,0,0,0,0,0,good
377,1442,rửa mặt bọt kiềm dầu tốt,3/5/2023,17:02,5,204900056,1,0,0,0,0,good
378,1495,tốt,30/04/2020,20:11,5,422210784,1,0,0,0,0,good
379,903,tốt,13/04/2023,15:02,5,422204795,1,0,0,0,0,good
380,144,tốt,21/04/2023,14:27,5,253900006,1,0,0,0,0,good
381,366,xài dã_giá siêu_rẻ nữa tiếp,26/10/2018,19:57,5,422206648,0,0,0,1,0,good
382,270,chân da dầu_giá ưu_kiềm dầu tốt dạng sữa thấm nâng hơi nhẹ hầu_không_không giá nhược chống hơi kém kiểu môi nắng_nóng đổ mồ_hôi hơi chảy nhẹ_góc trán mép ổn da dầu_mũi xài_hợp không_mụn không_đổ dầu mãi tốt,16/02/2023,14:11,5,422215804,3,2,1,1,0,good
383,677,thích tẩy_trang,3/5/2023,18:31,5,100230057,1,0,0,0,0,good
384,308,rửa sạch mịn da,11/6/2020,11:20,5,204900004,2,0,1,0,0,good
385,2248,hồng xài tẩy da chết tốt không_xài bha không_xài,5/5/2024,16:09,5,245500001,1,1,1,0,0,good
386,3029,xài hủ thấm_nhiên sáng dậy không_đổ dầu kiềm dầu tốt da_hợp da dầu ẩm ok thực_ẩm giá tích tiếp,11/7/2021,19:56,5,343700002,5,1,1,1,0,good
387,2434,da mặt nhạy_cảm mask_hợp da tiếc_mask chờ_đợi mãi mask lại mẫu mask,27/02/2021,20:52,5,422205160,1,0,1,0,0,good
388,808,thích hãng toner mặt thơm_mát dịu nhẹ nữa,25/07/2023,23:09,5,248100018,3,0,1,0,0,good
389,2277,nhân_viên tư_vấn dòng thử cải_thiện đốm nâu da sáng căng da mát nhẹ,2/12/2022,14:12,5,422208238,1,0,1,0,0,good
390,1434,kỳ ưng luôn,30/08/2024,16:31,5,204900004,1,0,0,0,0,good
391,1018,thoải_mái,2/5/2023,17:32,5,308500018,0,0,0,0,0,good
392,23,trang kỳ_lành dịu nhẹ kích_ứng da mùi kỳ_hợp lớp trang_tích giá mềm,4/9/2023,10:05,5,100750038,2,0,1,1,0,good
393,354,giá_thành hợp_lý sạch chịu,4/8/2019,20:33,5,205100137,2,0,1,1,0,good
395,733,,4/1/2023,13:30,5,200400004,0,0,0,0,0,good
396,1509,xài trộm_vía sáng da ẩm tốt thực_tế chất thấm không_lớp ẩm_da ẩm_bình bôi_cảm yên_tâm lưu giá rẻ không_rẻ,24/01/2024,21:31,5,422206035,3,1,1,1,0,good
397,3649,tốt,25/11/2023,15:29,5,422206043,1,0,0,0,0,good
398,1410,sirum svr tốt rửa mặt không_bóng dầu không_dính khô ẩm_mịn da_thoáng nhẹ aply serum thấm không_hề cảm_giác bí,21/07/2023,21:24,5,422217029,3,1,1,1,0,good
399,2301,tạm ổn,6/10/2017,3:10,5,422216098,1,0,0,0,0,good
400,216,chất phù_hợp tẩy_trang ngày,12/3/2022,19:29,5,205100136,1,0,1,0,0,good
401,722,,14/04/2023,13:58,5,100230064,0,0,0,0,0,good
402,2291,da nổi mụn không,23/09/2020,12:51,3,422216098,0,2,1,0,0,neutral
403,3504,ổn không_nổi bật lắm,9/8/2024,19:39,3,422211447,2,1,1,0,0,neutral
404,2878,tình_trạng da da mịn màn trắng_rệt không_thể khác vết nám liti vết tàn_mờ rõ tình tốt cũn không_ưng yêu,14/08/2022,23:40,5,358300002,3,1,1,0,0,good
405,4251,mặt kích_ứng đỏ da nổi_sần tấy đỏ cảm_giác kim_chích đừng tác đối_da siêu_nhạy_cảm,22/09/2020,16:57,5,308100018,0,0,1,1,0,good
406,3508,trang bọt không_dần đâm nghiện sạch_kì tốt không_khô da,1/10/2021,11:21,5,377400001,2,1,1,0,0,good
407,2351,thoải_mái,1/5/2023,10:13,5,308500013,0,0,0,0,0,good
408,1777,thử vẻ đêm bôi thử hôm nổi nốt mụn_ẩn hỗ_trợ đẩy_nhân mụn_dõi,17/06/2021,9:41,5,100240016,1,0,1,0,0,good
409,4002,dưỡng ẩm tốt thẩm_thấu người,11/7/2022,13:28,5,422205673,2,0,1,0,0,good
411,3294,thích nhân_viên tư_vấn nhiệt_tình kĩ nữa,28/10/2024,22:26,5,422205122,1,0,0,0,0,good
412,1491,da da hỗn_hợp thiên_dầu nhạy_cảm_kích_ứng sữa_rửa mặt cảm_giác mê luôn rửa mềm da không_hề khô không_ngứa không_đỏ ửng,21/08/2020,13:33,5,422210784,1,1,1,1,0,good
413,3598,tạm ổn,29/04/2023,22:09,2,308500004,1,0,0,0,0,bad
414,577,mờ thơm thích,19/03/2023,21:33,5,327500002,2,0,1,0,0,good
415,307,phảm tốt,2/1/2021,11:36,5,205100146,1,0,0,0,0,good
416,2247,không_kỳ chất kém giá tiền,2/6/2021,18:57,2,365000012,0,2,1,1,0,bad
417,138,đắp mê,2/7/2023,20:04,5,422205805,0,0,0,0,0,good
418,3514,đỉnh da dầu mụn_rửa mặt vỗ_da mùi cúc chịu dịu da_mướt nữa xài sáng da mụn_rệt mê luôn,24/02/2024,11:20,5,422210047,4,0,1,0,0,good
419,3434,mụn lỗ chân lông tốt,5/9/2024,1:19,5,204100023,1,0,1,0,0,good
420,4076,hiện_tượng mụn_cố nửa hũ da không_ổn_cảm cgiac nhưu da lớp dầu trơn trượt cgiac bí_da hiêu hỗ_trợ mụn chẳng_rệt_chí,10/5/2023,11:57,4,345800003,1,1,1,0,0,good
421,1508,hôm cảm_da căng mềm,9/4/2024,15:18,5,422211549,0,0,1,0,0,good
422,4282,xài dầu,6/7/2024,21:44,5,100230026,0,0,0,0,0,good
423,2679,đổ bụi trắng dính mặt phí tiền,6/7/2021,20:20,1,422203776,0,1,0,1,0,bad
424,2521,mụn mùi hơi xài da mềm,25/05/2022,18:13,4,422206537,0,0,1,0,0,good
425,2331,nhẹ_nhàng thoải_mái,2/5/2023,19:25,5,422205164,0,0,0,0,0,good
426,1289,xài tốt êm lắm,7/4/2021,13:02,5,204900009,2,0,1,0,0,good
427,1806,,8/12/2016,7:54,5,100150059,0,0,0,0,0,good
428,3958,xài tốt nồng dần xài mụn_trị thâm_trị mụn luôn,19/11/2023,8:05,5,422213308,1,1,1,0,0,good
429,3361,mát da thấm da cảm_giác khô_thoáng nhẹ kết_hợp_dưỡng ẩm_lỗ chân_lông cải_thiện lỗ chân lông,9/5/2020,11:43,5,201600074,2,1,1,1,0,good
430,256,lọ giới_thiệu nữa lành ẩm người,15/05/2024,17:22,5,422219399,1,0,1,0,0,good
431,3740,không_mùi thích bọt bọt_nhờn nhờn thích không_bọt da không_dính dính hợp giá xài thử,23/09/2020,13:02,5,377400001,2,1,1,1,0,good
432,3592,hủ phê đắp mụn uống trà sữa xưa mặt tầy huầy rẻ ok ưng thử rẻ đắp lâu,23/03/2024,14:18,5,422207736,3,0,1,1,0,good
433,18,tẩy sạch,1/11/2017,18:21,5,100750038,1,0,1,0,0,good
434,4398,thời không_tốt đầu,12/9/2020,9:12,2,422207812,1,1,1,0,0,bad
435,307,phảm tốt,2/1/2021,11:36,5,422211446,1,0,0,0,0,good
436,3610,siêu_thích tối bôi mụt lớp mỏng sáng ngủ dậy môi mềm hồng_hào mày chuẩn,14/04/2021,13:45,5,225200015,3,0,1,0,0,good
437,3961,dịch_vụ chậm_chấp được,14/01/2020,9:48,2,422204259,0,1,0,0,0,bad
438,3116,ưng hơi bết dít tiếng rửa hơi dính không_tác không,12/4/2023,22:02,5,256700012,1,2,1,0,0,good
439,767,,30/12/2021,15:32,5,100230056,0,0,0,0,0,good
440,367,tốt phù_hợp da hỗn_hợp tẩy_trang sạch không_khô da rửa bạn,26/10/2018,19:22,4,205100136,3,1,1,0,0,good
441,1448,dịu da không_kích_ứng định sirum luôn,9/4/2023,20:45,5,422210980,1,1,1,0,0,good
442,629,thấm kiềm dầu tốt,5/3/2021,21:21,5,422212100,1,0,0,0,0,good
443,3154,tốt cầu,2/5/2023,13:23,3,422212100,1,0,0,0,0,neutral
444,2777,hạn_chế không_thực,17/06/2024,18:09,2,345800003,0,1,1,0,0,bad
445,1185,hơi thất không_quảng_cáo nêu,14/08/2023,4:16,2,422207865,0,1,1,0,0,bad
446,1078,vichy không_da đẹp da mịn hồng,10/2/2019,8:38,5,201600074,2,1,1,0,0,good
447,216,chất phù_hợp tẩy_trang ngày,12/3/2022,19:29,5,422206648,1,0,1,0,0,good
448,2348,mùi hương_mát giá_thành ổn,1/5/2023,12:49,5,204100054,1,0,1,1,0,good
449,2906,da dầu không_bết vón tiếp_tục,17/06/2022,11:08,5,204100003,0,2,1,0,0,good
450,3050,,17/09/2023,21:17,5,422203645,0,0,0,0,0,good
451,761,chân,26/08/2022,7:49,5,422220469,0,0,0,0,0,good
452,1472,sạch tốt không_phù_hợp da khô hơi căng da mặt,17/11/2021,20:41,5,422210980,3,1,1,0,0,good
453,913,sửa rửa mặt tốt,12/4/2023,15:44,5,422204795,1,0,0,0,0,good
454,3275,ẩm ok_hơi nóng dần đắp yếu da căng bóng sáng hôm da căng bóng,9/4/2023,11:00,5,422206103,4,0,1,0,0,good
455,1892,không_tệ,23/09/2023,14:49,2,345800015,0,2,1,0,0,bad
456,3671,mùi thơm tẩy tb mụn giá_thành ổn,14/01/2020,11:36,5,100220010,2,0,1,1,0,good
457,3607,mùi thơm mùi kẹo môi căng hơn,19/06/2021,15:42,5,225200015,2,0,1,0,0,good
458,746,ok chắt_tặng được,17/08/2022,22:14,5,200400003,1,0,0,0,1,good
459,3527,tẩy sạch mùi thơm mắt,13/04/2023,19:32,5,422205819,2,0,1,0,0,good
460,2409,mùi cồn,23/11/2022,11:12,5,308500013,0,0,0,0,0,good
461,1097,nhầm hỗ_trợ,24/04/2024,15:38,5,422204657,0,0,0,0,0,good
462,1234,chống nắng bôi da_mát cảm_giác nhẹ mặt bôi lớp mỏng bôi lớp vón gợn trắng bôi_trán chỗ chân tóc vón gợn trắng_mắt không_rát_gió thổi đường mắt chảy mắt chịu,10/3/2024,11:02,3,422208345,0,2,1,1,0,neutral
